name,minecraft_version,author,created_at,forum_url
[1.8]Stamina -Its Great- V4,,xXKerig,28/05/2011,http://www.minecraftforum.net/topic/344347-18stamina-its-great-v4/
[REQ]Wolf Armor Md,,XxIopticIxX,2/4/2011,http://www.minecraftforum.net/topic/237450-reqwolf-armor-md/
[1.2.5] xXiNightXx's Mods,,xXiNightXx,19/06/2011,http://www.minecraftforum.net/topic/389527-125-xxinightxxs-mods/
"[1.7.3] Aex' and Ikarons Mods - Quarry Mod, Flying Temples Mod, softer Obsidian, EggBall, etc. some are [WIP]",,xXIkaron,25/07/2011,http://www.minecraftforum.net/topic/501177-173-aex-and-ikarons-mods-quarry-mod-flying-temples-mod-softer-obsidian-eggball-etc-some-are-wip/
[1.7.3] Transparent Blocks API,,xXIkaron,31/08/2011,http://www.minecraftforum.net/topic/590945-173-transparent-blocks-api/
[1.1][ModLoader]Grenade Mod![v1.3],,xXIkaron,19/11/2011,http://www.minecraftforum.net/topic/799320-11modloadergrenade-modv13/
[1.8.1] [V1.6] iJevin's Mod Pack! [UPDATED],,xXiJevinXx,1/8/2011,http://www.minecraftforum.net/topic/516736-181-v16-ijevins-mod-pack-updated/
[1.0.0]Bedrock Extended v3!,,xxHawkz,25/07/2011,http://www.minecraftforum.net/topic/500081-100bedrock-extended-v3/
[1.8.1] XxGoreotus Mods,,XxGoreotus,22/09/2011,http://www.minecraftforum.net/topic/651327-181-xxgoreotus-mods/
[1.0.0] Mine-Craft-Music [v1] - 4500+ DL's,,xXGeschmeidigXx,29/11/2011,http://www.minecraftforum.net/topic/829065-100-mine-craft-music-v1-4500-dls/
My Mod!,,xXEpicTomatoXx,2/10/2011,http://www.minecraftforum.net/topic/679274-my-mod/
Submit Mods For Minecraft Videos,,XxDuDuXNiNjAX,3/11/2011,http://www.minecraftforum.net/topic/760384-submit-mods-for-minecraft-videos/
(1.8.1)Ninja Stars Mod (Not throwable yet),,xXDragonzRageXx,21/10/2011,http://www.minecraftforum.net/topic/729049-181ninja-stars-mod-not-throwable-yet/
Sky dimension,,XXdeathreaperxx,28/05/2011,http://www.minecraftforum.net/topic/344686-sky-dimension/
Minecraft Minor Patches,,xXCYDIAXx,28/06/2011,http://www.minecraftforum.net/topic/407632-minecraft-minor-patches/
[1.7.3] Cuzicoolliketht's String to Web Mod,,XxcuzicoollikethtxX,16/08/2011,http://www.minecraftforum.net/topic/553874-173-cuzicoollikethts-string-to-web-mod/
[1.8.1] cuzicoolliketht's mods! Obsidian Tools! Craftable Webs!,,XxcuzicoollikethtxX,25/09/2011,http://www.minecraftforum.net/topic/659725-181-cuzicoollikethts-mods-obsidian-tools-craftable-webs/
[1.7.3] Stackable food,,XxbreakerxX,12/7/2011,http://www.minecraftforum.net/topic/470157-173-stackable-food/
[1.8.1] White Diamonds,,XxbreakerxX,19/08/2011,http://www.minecraftforum.net/topic/561447-181-white-diamonds/
[1.7.3]Diamond Zombie v1.1 [Now Faster and Stronger!!],,XxBlackhawk,10/7/2011,http://www.minecraftforum.net/topic/458891-173diamond-zombie-v11-now-faster-and-stronger/
[1.7.3]Diamond Zombie v1.1 [Now Faster and Stronger!!],,XxBlackhawk,11/7/2011,http://www.minecraftforum.net/topic/466972-173diamond-zombie-v11-now-faster-and-stronger/
"[1.4V] Warriors, War of the Chaos, Bloodbath, and the Pures",,Xxbiohazardxx,9/2/2011,http://www.minecraftforum.net/topic/159217-14v-warriors-war-of-the-chaos-bloodbath-and-the-pures/
"[V1.8.1][V1.0]GlowBlock's Mod - Special GlowStone""""",,xXApplefreak90Xx,10/10/2011,http://www.minecraftforum.net/topic/703135-v181v10glowblocks-mod-special-glowstone/
[1.8.1] ALPHASQUAD's Mods,,xXALPHASQUADXx,8/11/2011,http://www.minecraftforum.net/topic/773313-181-alphasquads-mods/
[1.6.6] Better Drops,,xX5ensXx,27/06/2011,http://www.minecraftforum.net/topic/405848-166-better-drops/
[1.6.6] SuperWood (Also New Wood Recipies),,xX5ensXx,28/06/2011,http://www.minecraftforum.net/topic/409598-166-superwood-also-new-wood-recipies/
[1.7.2] Craftable Apples!(30+ DLS),,xX5ensXx,7/7/2011,http://www.minecraftforum.net/topic/439863-172-craftable-apples30-dls/
[1.7.3]Reinforced Mod,,Xwire,29/07/2011,http://www.minecraftforum.net/topic/511302-173reinforced-mod/
[V1.4_01] xViinskI's Mods [Ninjas!],,xViinskI,9/4/2011,http://www.minecraftforum.net/topic/251730-v14-01-xviinskis-mods-ninjas/
[v1.7.3] Sturdy Sand - Prevent Sand Fall,,xuushii,22/08/2011,http://www.minecraftforum.net/topic/569967-v173-sturdy-sand-prevent-sand-fall/
[1.7.3] xTwilight's mod(s) revival,,xTwilight3,19/07/2011,http://www.minecraftforum.net/topic/486109-173-xtwilights-mods-revival/
[1.7.3] Falk SeamlessGlass,,XTRiZ,10/8/2011,http://www.minecraftforum.net/topic/540038-173-falk-seamlessglass/
[1.8.1][Discontinued]Netherite Mod! v2.0,,XToxicXBrownieX,14/11/2011,http://www.minecraftforum.net/topic/788486-181discontinuednetherite-mod-v20/
My Mods,,xToMz,10/6/2011,http://www.minecraftforum.net/topic/372421-my-mods/
DeadBush Stick Mod v1.0,,xToMz,11/6/2011,http://www.minecraftforum.net/topic/373490-deadbush-stick-mod-v10/
[1.8.1]ChatHook v1.0,,xTiming,5/10/2011,http://www.minecraftforum.net/topic/686736-181chathook-v10/
[1.2.5] MyCraft / MyCraft+ Beta - All your mods in one place! [V2.4.4],,xthexder,24/01/2011,http://www.minecraftforum.net/topic/141764-125-mycraft-mycraft-beta-all-your-mods-in-one-place-v244/
Minecraft mod IQuickMiner,,xTatong0x,2/8/2011,http://www.minecraftforum.net/topic/518844-minecraft-mod-iquickminer/
[1.8.1]SSoHPKCraft,,XSWATrunnerX,4/11/2011,http://www.minecraftforum.net/topic/763623-181ssohpkcraft/
"[1.6.6] GPS MOd r19-2: Track players, Find mobs, Detect ores!",,XspeedPL,15/04/2011,http://www.minecraftforum.net/topic/262678-166-gps-mod-r19-2-track-players-find-mobs-detect-ores/
[1.6.4] No Redstone Torch Burnout - Improved Method,,xSmallDeadGuyx,13/05/2011,http://www.minecraftforum.net/topic/319410-164-no-redstone-torch-burnout-improved-method/
[1.5_01][PATCH] Allocator Patch - IndustrialCraft support! v1.7.2,,xSmallDeadGuyx,14/05/2011,http://www.minecraftforum.net/topic/321429-15-01patch-allocator-patch-industrialcraft-support-v172/
[1.7.3] Allocator Patch v1.8.1 - Finally Updated! Bug fixes!,,xSmallDeadGuyx,30/05/2011,http://www.minecraftforum.net/topic/350169-173-allocator-patch-v181-finally-updated-bug-fixes/
[1.6.6] Dispenser Tweak v1.2 - Place blocks and use items with a dispenser!,,xSmallDeadGuyx,6/6/2011,http://www.minecraftforum.net/topic/364998-166-dispenser-tweak-v12-place-blocks-and-use-items-with-a-dispenser/
[1.6.6] Robocraft v1.3B - Robots and aluminium!!!!,,xSmallDeadGuyx,14/06/2011,http://www.minecraftforum.net/topic/379778-166-robocraft-v13b-robots-and-aluminium/
[1.7.3] Labyrinths - Explore a huge maze for a healthy reward!,,xSmallDeadGuyx,22/07/2011,http://www.minecraftforum.net/topic/494859-173-labyrinths-explore-a-huge-maze-for-a-healthy-reward/
"[1.3.1] Elemental Creepers v2.4 - Fixed friendly creepers, general nerfing, and 1.3.1 update!",,xSmallDeadGuyx,24/07/2011,http://www.minecraftforum.net/topic/498342-131-elemental-creepers-v24-fixed-friendly-creepers-general-nerfing-and-131-update/
[1.7.3] GUI Button Tweak - GUI buttons which squish when hovered!!!,,xSmallDeadGuyx,31/07/2011,http://www.minecraftforum.net/topic/514901-173-gui-button-tweak-gui-buttons-which-squish-when-hovered/
[1.8.1] Autocraft v1 - Simplest Automatic crafting yet!,,xSmallDeadGuyx,14/10/2011,http://www.minecraftforum.net/topic/711943-181-autocraft-v1-simplest-automatic-crafting-yet/
[1.8.1] Portacraft v1 - Portable workbench!,,xSmallDeadGuyx,15/10/2011,http://www.minecraftforum.net/topic/715631-181-portacraft-v1-portable-workbench/
[1.8.1] TF2 Halloween Mobs v1 - HHH and Monoculus!,,xSmallDeadGuyx,30/10/2011,http://www.minecraftforum.net/topic/752907-181-tf2-halloween-mobs-v1-hhh-and-monoculus/
[1.6.6] Stained Glass Mod,,xSIXx,7/6/2011,http://www.minecraftforum.net/topic/367047-166-stained-glass-mod/
[1.8.1] Taco Mod,,xSIXx,25/09/2011,http://www.minecraftforum.net/topic/662989-181-taco-mod/
[1.7.3] Marshmallow&SmoresModv1.0,,xSHoRTYxxYTRoHSX,19/07/2011,http://www.minecraftforum.net/topic/487812-173-marshmallowsmoresmodv10/
"[1.7.3] The Shadows (ores, armour and more)",,xShadow_Hawk,11/9/2011,http://www.minecraftforum.net/topic/617664-173-the-shadows-ores-armour-and-more/
1.5_01 - Emeraldcraft V1.0 - [Tools],,xReaperGFX,19/05/2011,http://www.minecraftforum.net/topic/328275-15-01-emeraldcraft-v10-tools/
[1.4_01]ChainCraft (1.1),,XRanackX,6/4/2011,http://www.minecraftforum.net/topic/246513-14-01chaincraft-11/
[1.7.3] RubyCraft V1.1 Bug Fixed,,XpressTree,7/8/2011,http://www.minecraftforum.net/topic/532393-173-rubycraft-v11-bug-fixed/
[1.7.3] My First Mod: Epic Smiley Block + More Mods,,Xplodin,7/8/2011,http://www.minecraftforum.net/topic/531708-173-my-first-mod-epic-smiley-block-more-mods/
[1.3_01] INVedit - extended version,,xpl0510n5,31/03/2011,http://www.minecraftforum.net/topic/233424-13-01-invedit-extended-version/
help,,Xowt,11/7/2011,http://www.minecraftforum.net/topic/468164-help/
FlyMod [Minecraft 1.5_01] [Spliced From 'Zombe's Modpack'],,xNiGHTSHADE,20/04/2011,http://www.minecraftforum.net/topic/274267-flymod-minecraft-15-01-spliced-from-zombes-modpack/
Mineable Bedrock Mod! 1.7.3 xNiggle's First Mod!,,xNiggle,5/8/2011,http://www.minecraftforum.net/topic/528728-mineable-bedrock-mod-173-xniggles-first-mod/
[1.7.3] EasyCraft 1.1 by xNiggle,,xNiggle,6/8/2011,http://www.minecraftforum.net/topic/529109-173-easycraft-11-by-xniggle/
[1.7.3] SHEET ROCK MOD! NOW WITH MODLOADER,,xNiggle,30/08/2011,http://www.minecraftforum.net/topic/587506-173-sheet-rock-mod-now-with-modloader/
[1.8.1]Mob Blocks v.1.0 [550+ DLS![,,xNiggle,27/10/2011,http://www.minecraftforum.net/topic/745848-181mob-blocks-v10-550-dls/
[1.2.5] Paxel mod and More tools mod,,Xnet,28/10/2011,http://www.minecraftforum.net/topic/746833-125-paxel-mod-and-more-tools-mod/
"[1.2.5] XMrPotatoX's Mods (More Recipes and Fuels, Reverse Crafting and Combined Halfslabs)",,XMrPotatoX,6/10/2011,http://www.minecraftforum.net/topic/689170-125-xmrpotatoxs-mods-more-recipes-and-fuels-reverse-crafting-and-combined-halfslabs/
[1.7.3] Bedrock Unleashed,,xMozaaa,14/08/2011,http://www.minecraftforum.net/topic/550631-173-bedrock-unleashed/
[1.7.3] Bedrock Unleashed,,xMozaaa,14/08/2011,http://www.minecraftforum.net/topic/550643-173-bedrock-unleashed/
Easy Mine (also mines Bedrock!),,XmodXNightmare,22/08/2011,http://www.minecraftforum.net/topic/568854-easy-mine-also-mines-bedrock/
100 hp Mod,,XmodXNightmare,22/08/2011,http://www.minecraftforum.net/topic/568872-100-hp-mod/
(1.6.6) Game over fix,,xMKK3L,26/06/2011,http://www.minecraftforum.net/topic/400955-166-game-over-fix/
[1.7.3] Glowstone torches,,xMKK3L,28/06/2011,http://www.minecraftforum.net/topic/410067-173-glowstone-torches/
[1.7.3] Obsidian glass (CREEPER SAFE),,xMKK3L,9/7/2011,http://www.minecraftforum.net/topic/455472-173-obsidian-glass-creeper-safe/
[1.7.3] Colorstone torches - Colored Particles :D,,xMKK3L,15/07/2011,http://www.minecraftforum.net/topic/477501-173-colorstone-torches-colored-particles-d/
[1.7.3] ColaCraft - 1.5.1 update,,xMKK3L,10/8/2011,http://www.minecraftforum.net/topic/541131-173-colacraft-151-update/
[1.7.3]XmineCÂ´s cloak mod - updated,,XmineC,2/7/2011,http://www.minecraftforum.net/topic/419642-173xminec%c2%b4s-cloak-mod-updated/
Hayhay's Ore Craft Mod (1.8.1)  1.8 new Gui,,xMCHGamerzx,1/10/2011,http://www.minecraftforum.net/topic/676433-hayhays-ore-craft-mod-181-18-new-gui/
Hayhay's Ore Craft Mod (1.8.1)  (1.9 better Gui),,xMCHGamerzx,16/10/2011,http://www.minecraftforum.net/topic/718602-hayhays-ore-craft-mod-181-19-better-gui/
[1.7.3] Xlz's ModBase! - CompleteToolsOverhaulX! Halo MarkVI Armor! User Customisable Jukebox Discs!,,XlzQwerty1,23/07/2011,http://www.minecraftforum.net/topic/496785-173-xlzs-modbase-completetoolsoverhaulx-halo-markvi-armor-user-customisable-jukebox-discs/
[1.7.3]Complete Tools Overhaul X (CTOx) -  v1.0,,XlzQwerty1,27/07/2011,http://www.minecraftforum.net/topic/506012-173complete-tools-overhaul-x-ctox-v10/
[1.5_01] The Cake Block,,xlyngbye,11/5/2011,http://www.minecraftforum.net/topic/316539-15-01-the-cake-block/
[IDEA]xLucasDuke13x's Spectrite Ores! - Colors that don't spread fire!,,xLucasDuke13x,14/06/2011,http://www.minecraftforum.net/topic/379534-ideaxlucasduke13xs-spectrite-ores-colors-that-dont-spread-fire/
My First 2 MC Mods [Works in Progress],,xlKen MC Mods,8/6/2011,http://www.minecraftforum.net/topic/368351-my-first-2-mc-mods-works-in-progress/
Stack Your Food! [1.7.3 Compitable],,xlKen MC Mods,16/07/2011,http://www.minecraftforum.net/topic/479619-stack-your-food-173-compitable/
[1.7.3]Easy FPS Viewer[v1.00],,xlKen MC Mods,20/08/2011,http://www.minecraftforum.net/topic/565279-173easy-fps-viewerv100/
[1.7.3] Fence Break Easy - Break fences quicker! NOW WITH STAIRS BREAK EASY! [WIP] [First mod],,xLemur,13/08/2011,http://www.minecraftforum.net/topic/547360-173-fence-break-easy-break-fences-quicker-now-with-stairs-break-easy-wip-first-mod/
[1.2.5][SSP]Trading Mod 1.2.5.1,,xkyouchoux,8/11/2011,http://www.minecraftforum.net/topic/775238-125ssptrading-mod-1251/
[1.7.3] FlipCommandsMod v0.4.1 [WIP],,xKYLERxx,27/08/2011,http://www.minecraftforum.net/topic/579576-173-flipcommandsmod-v041-wip/
[1.7.3] FlipJumpPlateMod v1.0,,xKYLERxx,7/9/2011,http://www.minecraftforum.net/topic/606133-173-flipjumpplatemod-v10/
[1.7.3] CRATESv1.0-Crates in minecraft by XKXK61,,XKXK61,24/08/2011,http://www.minecraftforum.net/topic/573996-173-cratesv10-crates-in-minecraft-by-xkxk61/
[1.1.0 SMP+SSP] mOREVEINS,,xkeitarox,26/10/2011,http://www.minecraftforum.net/topic/742768-110-smpssp-moreveins/
Joe's Mo Tools 1.0 (Minecraft 1.8.1),,xJoey2k11x,23/10/2011,http://www.minecraftforum.net/topic/735402-joes-mo-tools-10-minecraft-181/
Congratz,,Xinnixxus,18/08/2011,http://www.minecraftforum.net/topic/560390-congratz/
Switch Worlds ingame and more...,,xInflux,13/08/2011,http://www.minecraftforum.net/topic/546974-switch-worlds-ingame-and-more/
[1.1.0] xInflux's deadmau5 mod,,xInflux,2/9/2011,http://www.minecraftforum.net/topic/594214-110-xinfluxs-deadmau5-mod/
[1.7.3] Breakable Bedrock,,xikrizoix,26/07/2011,http://www.minecraftforum.net/topic/502527-173-breakable-bedrock/
[1.7.3] Minecraft Dubstep Records,,xIGBClutchIx,21/08/2011,http://www.minecraftforum.net/topic/567188-173-minecraft-dubstep-records/
[1.0.0] In-Game Texture Pack Changer v1.3,,xIGBClutchIx,18/09/2011,http://www.minecraftforum.net/topic/642445-100-in-game-texture-pack-changer-v13/
[1.8.1] Watermark Text Changer v1.2,,xIGBClutchIx,19/09/2011,http://www.minecraftforum.net/topic/645399-181-watermark-text-changer-v12/
[1.8.1] Better Then Nether Mod [WIP],,xIGBClutchIx,20/09/2011,http://www.minecraftforum.net/topic/646218-181-better-then-nether-mod-wip/
[1.8.1] Bring Back Smooth Mouse v1.0,,xIGBClutchIx,23/09/2011,http://www.minecraftforum.net/topic/653616-181-bring-back-smooth-mouse-v10/
[1.8.1] XP Level Mod v1.3,,xIGBClutchIx,24/09/2011,http://www.minecraftforum.net/topic/656871-181-xp-level-mod-v13/
[1.0.0] Craftable Music Discs v1.1,,xIGBClutchIx,22/11/2011,http://www.minecraftforum.net/topic/806117-100-craftable-music-discs-v11/
[V1.6] Xie's Hunger Mod v1.4 (SMP Supported),,Xie,27/01/2011,http://www.minecraftforum.net/topic/145126-v16-xies-hunger-mod-v14-smp-supported/
[V1.6] Xie's Food Stacking Mod,,Xie,29/01/2011,http://www.minecraftforum.net/topic/146362-v16-xies-food-stacking-mod/
[V1.6] Xie's Farming Mod v1.4,,Xie,31/01/2011,http://www.minecraftforum.net/topic/150109-v16-xies-farming-mod-v14/
[V1.6] Xie's Cooking Mod v1.4,,Xie,4/2/2011,http://www.minecraftforum.net/topic/153678-v16-xies-cooking-mod-v14/
[V1.2.5] Xie's Mods,,Xie,15/07/2011,http://www.minecraftforum.net/topic/477267-v125-xies-mods/
Breakable BedRock 1.6.5,,XIDuBee,30/05/2011,http://www.minecraftforum.net/topic/348720-breakable-bedrock-165/
[1.6_6] From Cobble Stone to Smooth Stone,,XIDuBee,19/06/2011,http://www.minecraftforum.net/topic/391169-16-6-from-cobble-stone-to-smooth-stone/
[1.8.1] So Many Add on's v1.09 (Apple Creatures) [W.I.P.] [Mod],,XIDuBee,30/06/2011,http://www.minecraftforum.net/topic/413848-181-so-many-add-ons-v109-apple-creatures-wip-mod/
More mobs 1.5_01!,,xhaze114,30/04/2011,http://www.minecraftforum.net/topic/297222-more-mobs-15-01/
[1.5_01] Realistic mobs Â©,,xhaze114,1/5/2011,http://www.minecraftforum.net/topic/298761-15-01-realistic-mobs-%c2%a9/
[1.5_01] Mo'tnt,,xhaze114,7/5/2011,http://www.minecraftforum.net/topic/310022-15-01-motnt/
Minecraft4Kids problem [BED],,xHate,15/07/2011,http://www.minecraftforum.net/topic/476566-minecraft4kids-problem-bed/
[v1.7.3] GTB's Mods,,xGTBx,20/07/2011,http://www.minecraftforum.net/topic/488676-v173-gtbs-mods/
[1.8.1] [WIP] News Mod by GTB,,xGTBx,30/09/2011,http://www.minecraftforum.net/topic/673495-181-wip-news-mod-by-gtb/
[1.8.1] Camo Mobs,,XGamerZation,21/10/2011,http://www.minecraftforum.net/topic/729372-181-camo-mobs/
I Didnt Know Where To Put This.... I need Help With Modloader,,xfour300,4/8/2011,http://www.minecraftforum.net/topic/525730-i-didnt-know-where-to-put-this-i-need-help-with-modloader/
[1.7.3] MLGRedPanda and xexito Mods,,xexito,14/08/2011,http://www.minecraftforum.net/topic/550714-173-mlgredpanda-and-xexito-mods/
[1.8.1] Xevplus' mods - Minecraft Magika,,xevplus,25/09/2011,http://www.minecraftforum.net/topic/660627-181-xevplus-mods-minecraft-magika/
[1.8.1] Xen's Female Creepers (V1.0),,XenParadox,7/10/2011,http://www.minecraftforum.net/topic/691944-181-xens-female-creepers-v10/
[MC v1.7.3] Xenone's House Mod [MOD v1.7][ML],,Xenone,4/3/2011,http://www.minecraftforum.net/topic/191565-mc-v173-xenones-house-mod-mod-v17ml/
[1.6.6] PlaceFix Mod [v1.0],,Xenone,14/06/2011,http://www.minecraftforum.net/topic/379316-166-placefix-mod-v10/
[1.6.6]Xenone's Mods[Mod List],,Xenone,24/07/2011,http://www.minecraftforum.net/topic/499765-166xenones-modsmod-list/
[1.0.0] SkeeMod.,,Xenon459,7/12/2011,http://www.minecraftforum.net/topic/847971-100-skeemod/
SMP buildcraft help?,,xelx_ninja,13/11/2011,http://www.minecraftforum.net/topic/785519-smp-buildcraft-help/
Minecraft InGame Texture Pack Changer,,Xeleraine,1/11/2011,http://www.minecraftforum.net/topic/756199-minecraft-ingame-texture-pack-changer/
[1.7.3]Recycling! Get back your precious Metals!,,xDWolfehs,17/07/2011,http://www.minecraftforum.net/topic/481583-173recycling-get-back-your-precious-metals/
"[1.7.3] Perry's Mods! The Recycle Mod, Chain Craft and more!",,xDWolfehs,17/07/2011,http://www.minecraftforum.net/topic/481796-173-perrys-mods-the-recycle-mod-chain-craft-and-more/
1.4 Xray Mod *Virus Scanned* AND TUT. SMP *CLEAN* AND PROVEN,,xdpedobear,3/4/2011,http://www.minecraftforum.net/topic/239444-14-xray-mod-virus-scanned-and-tut-smp-clean-and-proven/
[1.8.1] The Lorhk Mod,,XDmaster66,7/9/2011,http://www.minecraftforum.net/topic/607019-181-the-lorhk-mod/
Redstone Kit,,XDki113r,15/11/2011,http://www.minecraftforum.net/topic/788818-redstone-kit/
New splash text! (Small mod) v0.10,,xdizzy12,7/6/2011,http://www.minecraftforum.net/topic/367186-new-splash-text-small-mod-v010/
[1.5_01] RealGlass,,XDizzer,23/05/2011,http://www.minecraftforum.net/topic/335338-15-01-realglass/
[1.6.5] RealGlass,,XDizzer,28/05/2011,http://www.minecraftforum.net/topic/345508-165-realglass/
Help,,xDemonChip,6/9/2011,http://www.minecraftforum.net/topic/605802-help/
[1.7.3]ObsidianCraft [v0.4!!] [Continuosly updating] [With Armour and Tools] Now with Obsidian Glass!!,,XDarkboy,16/08/2011,http://www.minecraftforum.net/topic/555069-173obsidiancraft-v04-continuosly-updating-with-armour-and-tools-now-with-obsidian-glass/
[1.8] Ender Pearl Mod (v1.0) With block and bar,,XDarkboy,21/09/2011,http://www.minecraftforum.net/topic/649199-18-ender-pearl-mod-v10-with-block-and-bar/
[1.8.1]Dark Shadow Mod v1.5,,XDarkboy,3/10/2011,http://www.minecraftforum.net/topic/683019-181dark-shadow-mod-v15/
[1.7.3]Travelcraft[v.0.1.2][WIP],,xcxy,25/04/2011,http://www.minecraftforum.net/topic/286820-173travelcraftv012wip/
[1.7.3] TNT Edit,,xCodeMinerx,26/08/2011,http://www.minecraftforum.net/topic/577406-173-tnt-edit/
"[1.4_01] SimplePotion, now with 100% more Modloadering!",,xchainblade,4/4/2011,http://www.minecraftforum.net/topic/242492-14-01-simplepotion-now-with-100-more-modloadering/
